DATE,PM2.5,City, PM10, O3, NO2, SO2, CO
09-06-2020,48,Mumbai,,,,,
10-06-2020,56,Mumbai,,,,,
11-06-2020,46,Mumbai,,,,,
12-06-2020,52,Mumbai,,,,,
13-06-2020,53,Mumbai,,,,,
14-06-2020,50,Mumbai,,,,,
15-06-2020,42,Mumbai,,,,,
16-06-2020,47,Mumbai,,,,,
17-06-2020,36,Mumbai,,,,,
18-06-2020,59,Mumbai,,,,,
19-06-2020,74,Mumbai,,,,,
20-06-2020,65,Mumbai,,,,,
21-06-2020,62,Mumbai,,,,,
22-06-2020,67,Mumbai,,,,,
23-06-2020,62,Mumbai,,,,,
24-06-2020,53,Mumbai,,,,,
25-06-2020,61,Mumbai,,,,,
26-06-2020,64,Mumbai,,,,,
27-06-2020,75,Mumbai,,,,,
28-06-2020,67,Mumbai,,,,,
29-06-2020,40,Mumbai,,,,,
30-06-2020,27,Mumbai,,,,,
01-01-2020,173,Mumbai,,,,,
02-01-2020,173,Mumbai,,,,,
03-01-2020,170,Mumbai,,,,,
04-01-2020,169,Mumbai,,,,,
05-01-2020,163,Mumbai,,,,,
06-01-2020,150,Mumbai,,,,,
07-01-2020,162,Mumbai,,,,,
08-01-2020,138,Mumbai,,,,,
09-01-2020,146,Mumbai,,,,,
10-01-2020,153,Mumbai,,,,,
11-01-2020,157,Mumbai,,,,,
12-01-2020,163,Mumbai,,,,,
13-01-2020,124,Mumbai,,,,,
14-01-2020,98,Mumbai,,,,,
15-01-2020,90,Mumbai,,,,,
16-01-2020,97,Mumbai,,,,,
17-01-2020,78,Mumbai,,,,,
18-01-2020,8,Mumbai,,,,,
19-01-2020,8,Mumbai,,,,,
20-01-2020,157,Mumbai,,,,,
21-01-2020,189,Mumbai,,,,,
22-01-2020,172,Mumbai,,,,,
23-01-2020,176,Mumbai,,,,,
24-01-2020,165,Mumbai,,,,,
25-01-2020,179,Mumbai,,,,,
26-01-2020,189,Mumbai,,,,,
27-01-2020,128,Mumbai,,,,,
28-01-2020,94,Mumbai,,,,,
29-01-2020,91,Mumbai,,,,,
30-01-2020,151,Mumbai,,,,,
31-01-2020,170,Mumbai,,,,,
01-02-2020,171,Mumbai,,,,,
02-02-2020,175,Mumbai,,,,,
03-02-2020,177,Mumbai,,,,,
04-02-2020,167,Mumbai,,,,,
05-02-2020,161,Mumbai,,,,,
06-02-2020,138,Mumbai,,,,,
07-02-2020,145,Mumbai,,,,,
08-02-2020,167,Mumbai,,,,,
09-02-2020,165,Mumbai,,,,,
10-02-2020,158,Mumbai,,,,,
11-02-2020,159,Mumbai,,,,,
12-02-2020,162,Mumbai,,,,,
13-02-2020,163,Mumbai,,,,,
14-02-2020,159,Mumbai,,,,,
15-02-2020,150,Mumbai,,,,,
16-02-2020,167,Mumbai,,,,,
17-02-2020,188,Mumbai,,,,,
18-02-2020,179,Mumbai,,,,,
19-02-2020,187,Mumbai,,,,,
20-02-2020,154,Mumbai,,,,,
21-02-2020,133,Mumbai,,,,,
22-02-2020,165,Mumbai,,,,,
23-02-2020,173,Mumbai,,,,,
24-02-2020,180,Mumbai,,,,,
25-02-2020,138,Mumbai,,,,,
26-02-2020,141,Mumbai,,,,,
27-02-2020,153,Mumbai,,,,,
28-02-2020,172,Mumbai,,,,,
29-02-2020,165,Mumbai,,,,,
01-03-2020,139,Mumbai,,,,,
02-03-2020,152,Mumbai,,,,,
03-03-2020,132,Mumbai,,,,,
04-03-2020,121,Mumbai,,,,,
05-03-2020,122,Mumbai,,,,,
06-03-2020,93,Mumbai,,,,,
07-03-2020,104,Mumbai,,,,,
08-03-2020,110,Mumbai,,,,,
09-03-2020,142,Mumbai,,,,,
10-03-2020,120,Mumbai,,,,,
11-03-2020,72,Mumbai,,,,,
12-03-2020,85,Mumbai,,,,,
13-03-2020,100,Mumbai,,,,,
14-03-2020,123,Mumbai,,,,,
15-03-2020,156,Mumbai,,,,,
16-03-2020,166,Mumbai,,,,,
17-03-2020,177,Mumbai,,,,,
18-03-2020,148,Mumbai,,,,,
19-03-2020,113,Mumbai,,,,,
20-03-2020,83,Mumbai,,,,,
21-03-2020,85,Mumbai,,,,,
22-03-2020,86,Mumbai,,,,,
23-03-2020,99,Mumbai,,,,,
24-03-2020,128,Mumbai,,,,,
25-03-2020,115,Mumbai,,,,,
26-03-2020,108,Mumbai,,,,,
27-03-2020,103,Mumbai,,,,,
28-03-2020,114,Mumbai,,,,,
29-03-2020,86,Mumbai,,,,,
01-12-2024,174,Chandigarh,88,41,17,6,7
02-12-2024,168,Chandigarh,83,37,18,11,6
03-12-2024,158,Chandigarh, , , , , 
01-11-2024,223,Chandigarh,114,53,23,5,10
02-11-2024,195,Chandigarh,94,68,23,6,8
03-11-2024,166,Chandigarh,108,54,25,7,10
04-11-2024,174,Chandigarh,110,52,19,5,9
05-11-2024,171,Chandigarh,134,67,23,6,10
06-11-2024,194,Chandigarh,138,70,21,5,12
07-11-2024,200,Chandigarh,145,58,22,5,12
08-11-2024,199,Chandigarh,179,50,20,6,11
09-11-2024,238,Chandigarh,150,54,22,5,11
10-11-2024,222,Chandigarh,150,51,19,4,10
11-11-2024,214,Chandigarh,200,44,22,4,12
12-11-2024,261,Chandigarh,345,48,18,3,17
13-11-2024,361,Chandigarh,204,50,24,5,17
14-11-2024,277,Chandigarh,128,48,16,5,14
15-11-2024,210,Chandigarh,92,52,18,6,11
16-11-2024,176,Chandigarh,117,38,18,3,13
17-11-2024,204,Chandigarh,95,39,20,5,13
18-11-2024,176,Chandigarh,103,44,23,5,11
19-11-2024,170,Chandigarh,102,50,22,10,9
20-11-2024,173,Chandigarh,99,56,26,6,9
21-11-2024,169,Chandigarh,96,53,30,9,10
22-11-2024,164,Chandigarh,118,47,31,14,10
23-11-2024,178,Chandigarh,106,52,26,7,10
24-11-2024,174,Chandigarh,114,54,23,8,9
25-11-2024,183,Chandigarh,92,42,22,8,8
26-11-2024,175,Chandigarh,96,45,24,10,11
27-11-2024,173,Chandigarh,95,55,25,7,11
28-11-2024,162,Chandigarh,103,46,29,7,11
29-11-2024,162,Chandigarh,97,52,23,7,9
30-11-2024,169,Chandigarh,100,47,23,7,9
01-10-2024,146,Chandigarh,86,28,12,3,6
02-10-2024,139,Chandigarh,79,31,15,3,7
03-10-2024,128,Chandigarh,79,36,17,2,7
04-10-2024,125,Chandigarh,80,38,16,3,6
05-10-2024,125,Chandigarh,67,32,10,2,4
06-10-2024,90,Chandigarh,78,32,15,2,7
07-10-2024,129,Chandigarh,84,37,13,3,7
08-10-2024,149,Chandigarh,73,32,14,3,6
09-10-2024,121,Chandigarh,71,33,11,3,6
10-10-2024,121,Chandigarh,70,33,12,4,6
11-10-2024,117,Chandigarh,72,36,17,4,8
12-10-2024,122,Chandigarh,71,40,19,3,7
13-10-2024,117,Chandigarh,83,50,13,3,7
14-10-2024,137,Chandigarh,96,52,17,4,8
15-10-2024,157,Chandigarh,98,46,24,7,9
16-10-2024,157,Chandigarh,89,49,21,4,7
17-10-2024,150,Chandigarh,85,50,17,4,7
18-10-2024,140,Chandigarh,112,48,30,7,11
19-10-2024,168,Chandigarh,96,46,24,4,10
20-10-2024,155,Chandigarh,100,56,21,5,8
21-10-2024,156,Chandigarh,109,53,21,5,8
22-10-2024,166,Chandigarh,109,34,17,7,8
23-10-2024,169,Chandigarh,99,40,18,4,8
24-10-2024,157,Chandigarh,90,46,20,5,8
25-10-2024,150,Chandigarh,93,55,23,5,8
26-10-2024,149,Chandigarh,104,52,19,3,8
27-10-2024,169,Chandigarh,111,49,21,3,8
28-10-2024,176,Chandigarh,110,69,23,3,10
29-10-2024,173,Chandigarh,104,53,19,5,7
30-10-2024,170,Chandigarh,157,54,16,10,9
31-10-2024,222,Chandigarh,135,60,16,7,9
01-07-2024,115,Chandigarh,82,33,13,1,6
02-07-2024,108,Chandigarh,43,17,10,1,6
03-07-2024,69,Chandigarh,36,19,8,1,6
04-07-2024,51,Chandigarh,107,2,14,1,7
05-07-2024,124,Chandigarh,27,22,7,1,6
06-07-2024,42,Chandigarh,32,18,8,1,6
07-07-2024,43,Chandigarh,66,25,8,2,6
08-07-2024,96,Chandigarh,98,29,8,2,6
09-07-2024,123,Chandigarh, , , , , 
11-07-2024,149,Chandigarh,64,31,12,2,7
12-07-2024,91,Chandigarh,75,24,11,2,7
13-07-2024,108,Chandigarh,79,43,10,1,7
14-07-2024,129,Chandigarh,92,19,8,1,6
15-07-2024,144,Chandigarh,72,12,9,1,6
16-07-2024,96,Chandigarh,58,12,11,1,5
17-07-2024,74,Chandigarh,58,10,9,1,5
18-07-2024,69,Chandigarh,73,46,9,1,6
19-07-2024,123,Chandigarh,70,29,9,1,7
20-07-2024,115,Chandigarh,66,21,10,1,6
21-07-2024,95,Chandigarh,42,13,6,1,6
22-07-2024,63,Chandigarh,50,34,8,1,7
23-07-2024,57,Chandigarh,66,21,9, ,6
24-07-2024,91,Chandigarh,46,28,7,1,5
25-07-2024,66,Chandigarh,60,24,12,3,7
26-07-2024,81,Chandigarh,59,16,11,2,7
27-07-2024,73,Chandigarh,39,20,12,2,6
28-07-2024,28,Chandigarh,40,14,16,2,6
29-07-2024,48,Chandigarh,57,15,15,2,8
30-07-2024,63,Chandigarh,71,13,13,2,8
31-07-2024,93,Chandigarh,34,20,11,3,7
01-08-2024,47,Chandigarh,48,15,15,3,8
02-08-2024,37,Chandigarh,43,15,13,2,7
03-08-2024,25,Chandigarh,42,15,11,2,6
04-08-2024,40,Chandigarh,43,14,11,2,6
05-08-2024,43,Chandigarh,38,20,9,3,6
06-08-2024,46,Chandigarh,22,12,8,2,6
07-08-2024,14,Chandigarh,32,15,9,3,6
08-08-2024,30,Chandigarh,36,14,10,2,6
09-08-2024,33,Chandigarh,51,14,8,3,6
10-08-2024,48,Chandigarh,25,16,11,3,7
11-08-2024,43,Chandigarh,50,14,12,3,6
12-08-2024,42,Chandigarh,47,14,10,3,6
13-08-2024,41,Chandigarh,89,6,11,2,8
14-08-2024,45,Chandigarh,53,10,11,2,6
15-08-2024,41,Chandigarh,52,10,10,3,6
16-08-2024,36,Chandigarh,65,10,8,2,6
17-08-2024,51,Chandigarh,65,11,7,2,5
18-08-2024,41,Chandigarh,48,11,6,2,5
19-08-2024,42,Chandigarh,65,12,8,3,6
20-08-2024,62,Chandigarh,62,15,9,3,6
21-08-2024,66,Chandigarh,80,14,9,3,6
22-08-2024,66,Chandigarh,71,13,9,3,6
23-08-2024,82,Chandigarh,68,13,9,2,7
24-08-2024,53,Chandigarh,46,13,11,2,6
25-08-2024,36,Chandigarh,42,16,11,2,6
26-08-2024,31,Chandigarh,21,12,9,2,5
27-08-2024,18,Chandigarh,43,11,13,3,7
28-08-2024,51,Chandigarh,40,9,10,3,6
29-08-2024,53,Chandigarh,47,15,10,4,6
30-08-2024,50,Chandigarh,57,11,8,1,6
31-08-2024,65,Chandigarh,52,11,9,2,6
01-09-2024,53,Chandigarh,34,15,10,2,6
02-09-2024,43,Chandigarh,30,14,11,2,6
03-09-2024,32,Chandigarh,28,13,12,2,6
04-09-2024,36,Chandigarh,60,21,12,2,7
05-09-2024,75,Chandigarh,60,19,12,3,5
06-09-2024,84,Chandigarh,55,22,10,2,6
07-09-2024,71,Chandigarh,67,25,7,2,6
08-09-2024,88,Chandigarh,63,22,11,2,7
09-09-2024,92,Chandigarh,41,15,11,2,6
10-09-2024,59,Chandigarh,52,16,10,2,6
11-09-2024,58,Chandigarh,72,9,9,2,6
12-09-2024,71,Chandigarh,43,12,11,2,7
13-09-2024,56,Chandigarh,51,21,11,3,6
14-09-2024,71,Chandigarh,66,20,9,3,5
15-09-2024,87,Chandigarh,71,25,10,2,7
16-09-2024,96,Chandigarh,82,23,11,2,7
17-09-2024,121,Chandigarh,57,13,12,3,7
18-09-2024,94,Chandigarh,50,16,11,2,5
19-09-2024,72,Chandigarh,63,25,15,2,7
20-09-2024,93,Chandigarh,76,31,13,2,6
21-09-2024,125,Chandigarh,102,20,12,2,6
22-09-2024,141,Chandigarh,142,24,10,2,6
23-09-2024,151,Chandigarh,119,20,14,2,7
24-09-2024,145,Chandigarh,74,17,12,2,7
25-09-2024,127,Chandigarh,38,15,10,3,8
26-09-2024,63,Chandigarh,47,16,11,2,6
27-09-2024,72,Chandigarh,73,20,12,2,7
28-09-2024,112,Chandigarh,72,24,11,2,6
29-09-2024,120,Chandigarh,71,24,8,2,6
30-09-2024,120,Chandigarh,90,30,10,2,8
01-04-2024,96,Chandigarh, , , , , 
03-04-2024,119,Chandigarh,73,30,18,11,8
04-04-2024,130,Chandigarh,50,36,8,2,5
05-04-2024,55,Chandigarh, , , , , 
07-04-2024,111,Chandigarh,66,21,23,4,8
08-04-2024,116,Chandigarh,61,47,16,3,7
09-04-2024,91,Chandigarh,61,41,19,3,7
10-04-2024,87,Chandigarh,52,35,15,6,6
11-04-2024,77,Chandigarh, , , , , 
13-04-2024,130,Chandigarh,85,41,22,5,8
14-04-2024,126,Chandigarh,91,45,30,11,9
15-04-2024,150,Chandigarh,74,35,12,6,7
16-04-2024,125,Chandigarh,52,57,8,6,6
17-04-2024,76,Chandigarh,64,32,20,5,7
18-04-2024,80,Chandigarh,69,37,13,3,6
19-04-2024,88,Chandigarh,55,29,8,3,6
20-04-2024,71,Chandigarh,62,53,11,4,6
21-04-2024,94,Chandigarh,71,49,16,5,7
22-04-2024,102,Chandigarh,67,43,19,5,8
23-04-2024,92,Chandigarh,52,87,15,3,7
24-04-2024,82,Chandigarh,59,47,20,3,6
25-04-2024,77,Chandigarh, , , , , 
27-04-2024,101,Chandigarh,62,42,18,5,6
28-04-2024,81,Chandigarh,69,37,11,4,6
29-04-2024,81,Chandigarh,73,49,9,5,6
30-04-2024,92,Chandigarh,74,51,9,4,5
01-05-2024,87,Chandigarh,71,43,9,6,6
02-05-2024,101,Chandigarh,77,58,9,5,6
03-05-2024,98,Chandigarh,72,44,9,6,6
04-05-2024,95,Chandigarh,90,46,10,7,7
05-05-2024,118,Chandigarh,98,50,11,8,7
06-05-2024,118,Chandigarh,120,44,29,7,9
07-05-2024,167,Chandigarh,121,71,10,6,8
08-05-2024,148,Chandigarh,86,87,7,4,6
09-05-2024,117,Chandigarh,86,68,10,4,8
10-05-2024,140,Chandigarh,126,82,8,3,6
11-05-2024,118,Chandigarh, , , , , 
13-05-2024,144,Chandigarh,91,66,23,8,9
14-05-2024,143,Chandigarh,124,1,49,11,17
15-05-2024,175,Chandigarh,73,85,11,7,7
16-05-2024,133,Chandigarh,115,47,20,8,10
17-05-2024,172,Chandigarh,126,59,17,13,11
18-05-2024,177,Chandigarh,108,37,20,10,9
19-05-2024,159,Chandigarh,95,46,17,5,8
20-05-2024,140,Chandigarh,108,53,13,10,8
21-05-2024,146,Chandigarh,109,54,10,5,7
22-05-2024,135,Chandigarh,81,57,8,4,6
23-05-2024,118,Chandigarh,88,38,17,5,8
24-05-2024,135,Chandigarh,108,66,7,5,7
25-05-2024,129,Chandigarh,85,51,24,8,8
26-05-2024,144,Chandigarh,108,43,30,9,9
27-05-2024,155,Chandigarh,87,81,22,12,8
28-05-2024,134,Chandigarh,121,58,22,8,9
29-05-2024,124,Chandigarh,109,53,23,10,8
30-05-2024,144,Chandigarh,89,47,24,7,8
31-05-2024,133,Chandigarh,126,82,16,5,7
01-06-2024,134,Chandigarh,94,49,10,4,5
02-06-2024,129,Chandigarh,124,70,11,13,6
03-06-2024,130,Chandigarh,121,55,23,6,7
04-06-2024,132,Chandigarh,206,51,16,7,7
05-06-2024,153,Chandigarh,60,59,9,3,5
06-06-2024,78,Chandigarh,85,102,7,5,5
07-06-2024,92,Chandigarh,83,84,10,7,6
08-06-2024,104,Chandigarh,82,40,7,10,6
09-06-2024,133,Chandigarh,71,56,13,7,6
10-06-2024,102,Chandigarh,73,63,26,5,7
11-06-2024,140,Chandigarh,86,72,21,8,7
12-06-2024,116,Chandigarh,98,75,14,9,7
13-06-2024,120,Chandigarh,108,60,13,7,6
14-06-2024,130,Chandigarh,104,88,11,7,6
15-06-2024,135,Chandigarh,117,48,10,10,6
16-06-2024,131,Chandigarh,82,56,6,3,5
17-06-2024,85,Chandigarh,85,49,10,9, 
18-06-2024,144,Chandigarh,160,47,10,6,6
19-06-2024,127,Chandigarh,47,71,10,6,5
20-06-2024,69,Chandigarh,106,67,13,6,6
21-06-2024,130,Chandigarh,92,118,13,6,6
22-06-2024,145,Chandigarh,81,55,12,5,6
23-06-2024,127,Chandigarh,81,41,12,6,6
24-06-2024,124,Chandigarh,70,79,10,6,6
25-06-2024,115,Chandigarh,81,28,11,5,6
26-06-2024,130,Chandigarh,63,34,8,5,6
27-06-2024,99,Chandigarh,59,36,10,5,6
28-06-2024,88,Chandigarh,71,51,9,6,6
29-06-2024,111,Chandigarh,71,41,13,3,6
30-06-2024,103,Chandigarh,72,49,9,1,6
01-01-2024,169,Chandigarh,90,13,18,4,10
02-01-2024,166,Chandigarh,110,24,19, ,11
03-01-2024,182,Chandigarh,81,17,12, ,10
04-01-2024,157,Chandigarh,115,15,15,1,11
05-01-2024,192,Chandigarh,116,1,10, ,12
06-01-2024,203,Chandigarh,102,5, , ,12
07-01-2024,183,Chandigarh,140,10,20,2,12
08-01-2024,224,Chandigarh,115,7, ,1,9
09-01-2024,188,Chandigarh,98,11, ,5,9
10-01-2024,173,Chandigarh,119,7,14,1,11
11-01-2024,184,Chandigarh,184,8,18,4,13
12-01-2024,261,Chandigarh,319,26,21,3,20
13-01-2024,358,Chandigarh,265,1,7,1,28
14-01-2024,282,Chandigarh,173,17,12,3,22
15-01-2024,254,Chandigarh,262,22,12,2,14
16-01-2024,290,Chandigarh,220,24,11,5,13
17-01-2024,253,Chandigarh,138,27,7,2,13
18-01-2024,204,Chandigarh,320,4,8,2,15
19-01-2024,248,Chandigarh,235,18,7,5,12
20-01-2024,294,Chandigarh,122,5,3,1,18
21-01-2024,174,Chandigarh,198,9,5,6,12
22-01-2024,280,Chandigarh,195,16,4,3,13
23-01-2024,248,Chandigarh,160,7,7,1,15
24-01-2024,215,Chandigarh,128,20,8,2,13
25-01-2024,214,Chandigarh,163,41,7,4,13
26-01-2024,240,Chandigarh,120,41,7,1,11
27-01-2024,200,Chandigarh,162,37,21,7,11
28-01-2024,230,Chandigarh,178,42,27,4,13
29-01-2024,225,Chandigarh,162,27,22,1,14
30-01-2024,236,Chandigarh,151,41,26,11,10
31-01-2024,212,Chandigarh,79,26,14,6,8
01-02-2024,155,Chandigarh,50,36,8,4,6
02-02-2024,112,Chandigarh,134,1,22,4,13
03-02-2024,171,Chandigarh,83,9,19,4,10
04-02-2024,165,Chandigarh,65,21,11,3,6
05-02-2024,139,Chandigarh,66,35,15,1,7
06-02-2024,133,Chandigarh,76,49,12,2,6
07-02-2024,145,Chandigarh,82,47,14,3,7
08-02-2024,164,Chandigarh,125,46,38,6,11
09-02-2024,178,Chandigarh,143,58,39,4,9
10-02-2024,192,Chandigarh,131,53,22,2,9
11-02-2024,189,Chandigarh,139,48,20,10,11
12-02-2024,181,Chandigarh,120,33,22,6,8
13-02-2024,179,Chandigarh,112,53,19,5,8
14-02-2024,167,Chandigarh,114,59,22,7,9
15-02-2024,174,Chandigarh,129,56,26,4,10
16-02-2024,183,Chandigarh,121,75,13,6,8
17-02-2024,188,Chandigarh, , , , , 
19-02-2024,172,Chandigarh,84,47,12,8,8
20-02-2024,156,Chandigarh,102,46,12,6,8
21-02-2024,160,Chandigarh,68,43,17,5,7
22-02-2024,117,Chandigarh,91,28,13,5,7
23-02-2024,131,Chandigarh,76,29,16,8,7
24-02-2024,149,Chandigarh,60,57,10,4,6
25-02-2024,104,Chandigarh,75,45,16,7,8
26-02-2024,151,Chandigarh,97,57,10,10,8
27-02-2024,168,Chandigarh,69,72,5,4,6
28-02-2024,124,Chandigarh,75,58,9,6,7
29-02-2024,145,Chandigarh,118,45,19,17,9
01-03-2024,170,Chandigarh,36,30,6,4,6
02-03-2024,71,Chandigarh,46,23,8,3,7
03-03-2024,93,Chandigarh,63,40,9,3,6
04-03-2024,102,Chandigarh,75,42,9,2,6
05-03-2024,143,Chandigarh,76,53,8,3,7
06-03-2024,150,Chandigarh,84,46,11,4,7
07-03-2024,136,Chandigarh,70,54,7,3,6
08-03-2024,120,Chandigarh,79,49,11,3,7
09-03-2024,146,Chandigarh,112,23,18,4,9
10-03-2024,158,Chandigarh,110,8,18,3,12
11-03-2024,166,Chandigarh,95,49,14,5,7
12-03-2024,165,Chandigarh,111,42,18,9,9
13-03-2024,165,Chandigarh,67,25,12,7,8
14-03-2024,94,Chandigarh, , , , , 
16-03-2024,117,Chandigarh,81,55,20,6,7
17-03-2024,139,Chandigarh,82,53,21,6,8
18-03-2024,140,Chandigarh,78,51,25,7,7
19-03-2024,130,Chandigarh,64,42,16,7,6
20-03-2024,85,Chandigarh,101,46,14,6,7
21-03-2024,135,Chandigarh,92,47,14,7,6
22-03-2024,152,Chandigarh,80,38,12,4,7
23-03-2024,148,Chandigarh,63,30,16,5,7
24-03-2024,100,Chandigarh,78,38,17,10,8
25-03-2024,135,Chandigarh,65,39,11,15,6
26-03-2024,87,Chandigarh,79,39,11,5,7
27-03-2024,133,Chandigarh,81,29,9,5,7
28-03-2024,114,Chandigarh,83,33,14,5,7
29-03-2024,127,Chandigarh,72,16,30,4,11
30-03-2024,100,Chandigarh,50,37,10,3,5
31-03-2024,73,Chandigarh,68,49,10,6,5
01-10-2023,128,Chandigarh,84,55,9,7,7
02-10-2023,124,Chandigarh,89,52,6,8,7
03-10-2023,118,Chandigarh,89,50,10,8,8
04-10-2023,126,Chandigarh,94,57,12,3,7
05-10-2023,124,Chandigarh,95,62,21,5,16
06-10-2023,141,Chandigarh,94,54,21,5,15
07-10-2023,144,Chandigarh,93,52,18,6,19
08-10-2023,132,Chandigarh,95,47,16,6,11
09-10-2023,138,Chandigarh,62,40,9,2,21
10-10-2023,86,Chandigarh,72,49,14,7,30
11-10-2023,118,Chandigarh,72,53,20,3,18
12-10-2023,111,Chandigarh,76,55,19,8, 
13-10-2023,126,Chandigarh,90,52,18,9,8
14-10-2023,130,Chandigarh,58,29,13,3,26
15-10-2023,81,Chandigarh,52,16,15,3,23
16-10-2023,79,Chandigarh,57,21,14,2,5
17-10-2023,86,Chandigarh,56,31,10,4,18
18-10-2023,90,Chandigarh,67,40,11,3,25
19-10-2023,104,Chandigarh,83,53,20,2,19
20-10-2023,124,Chandigarh,89,58,20,3,4
21-10-2023,140,Chandigarh,82,48,19,3,7
22-10-2023,132,Chandigarh,80,40,12,3,9
23-10-2023,140,Chandigarh,75,55,15,3,9
24-10-2023,115,Chandigarh,88,54,27, ,11
25-10-2023,140,Chandigarh,84,36,19, ,8
26-10-2023,133,Chandigarh,85,39,23, ,14
27-10-2023,133,Chandigarh,81,59,22, ,9
28-10-2023,127,Chandigarh,92,68,22, ,15
29-10-2023,141,Chandigarh,104,66,26, ,18
30-10-2023,138,Chandigarh,102,64,28,6,18
31-10-2023,149,Chandigarh,124,62,28,3,14
01-11-2023,164,Chandigarh,108,69,25,3,9
02-11-2023,155,Chandigarh,108,67,25,3,16
03-11-2023,159,Chandigarh,124,67,25,5,14
04-11-2023,169,Chandigarh,114,58,28,8,11
05-11-2023,170,Chandigarh,105,66,26,6,9
06-11-2023,147,Chandigarh,110,58,27,7,11
07-11-2023,153,Chandigarh,126,53,27,12,11
08-11-2023,168,Chandigarh,137,43,27,12,10
09-11-2023,169,Chandigarh,103,19,19,4,7
10-11-2023,164,Chandigarh,65,1,12,3,7
11-11-2023,135,Chandigarh, , , , , 
19-11-2023,144,Chandigarh,87,7,20,1,6
20-11-2023,148,Chandigarh, , , , , 
22-11-2023,184,Chandigarh,105,67,20,4,6
23-11-2023,169,Chandigarh,93,6,24,2,6
24-11-2023,158,Chandigarh,285,9,57,4,24
25-11-2023,240,Chandigarh,125,47,27,4,10
26-11-2023,171,Chandigarh,116,10,27,5,13
27-11-2023,149,Chandigarh,121,35,27,4,13
28-11-2023,158,Chandigarh,110,41,20,5,9
29-11-2023,172,Chandigarh,74,13,20,1,7
30-11-2023,142,Chandigarh,65,33,15,2,7
01-12-2023,137,Chandigarh,134,28,30,9,13
02-12-2023,175,Chandigarh,120,43,20,3,9
03-12-2023,168,Chandigarh,126,47,20,2,10
04-12-2023,175,Chandigarh,103,35,17,2,7
05-12-2023,165,Chandigarh, , , , , 
07-12-2023,125,Chandigarh,88,38,21,3,8
08-12-2023,150,Chandigarh,103,39,18,2,8
09-12-2023,177,Chandigarh,107,54,17,1,9
10-12-2023,185,Chandigarh,123,30,23,2,9
11-12-2023,183,Chandigarh,104,55,18,2,5
12-12-2023,174,Chandigarh, , , , , 
14-12-2023,169,Chandigarh,132,2,24,2,21
15-12-2023,190,Chandigarh,115,38,18,2,7
16-12-2023,182,Chandigarh,116,30,20,3,9
17-12-2023,178,Chandigarh,108,40,12,2,8
18-12-2023,182,Chandigarh,124,35,18,1,12
19-12-2023,193,Chandigarh,144,40,23,9,8
20-12-2023,208,Chandigarh,191,40,39,5,18
21-12-2023,219,Chandigarh,141,29,27,4,13
22-12-2023,198,Chandigarh,137,55,20,11,10
23-12-2023,187,Chandigarh,113,50,20,3,7
24-12-2023,173,Chandigarh,132,46,18,7,11
25-12-2023,196,Chandigarh,174,30,26,2,13
26-12-2023,231,Chandigarh,130,48,24,7,12
27-12-2023,197,Chandigarh,130,9,18, ,11
28-12-2023,206,Chandigarh,90,22,17, ,13
29-12-2023,176,Chandigarh,66,2,12, ,7
30-12-2023,147,Chandigarh,120,6, , ,13
31-12-2023,191,Chandigarh,92,7,14,5,10
01-07-2023,66,Chandigarh,48,41,8,1,8
02-07-2023,74,Chandigarh,91,47,11,1,9
03-07-2023,129,Chandigarh,84,35,11, ,8
04-07-2023,99,Chandigarh,47,27,10,1,8
05-07-2023,66,Chandigarh,47,26,9,1,7
06-07-2023,62,Chandigarh,49,23,10,1,8
07-07-2023,56,Chandigarh,27,14,11,1,7
08-07-2023,52,Chandigarh,13,20,9,1,8
09-07-2023,7,Chandigarh,23,8,12, ,8
13-07-2023,37,Chandigarh,42,24,7,2,9
14-07-2023,58,Chandigarh,69,32,7, ,8
15-07-2023,109,Chandigarh,52,25,5,1,3
16-07-2023,82,Chandigarh,61,29,7, ,10
17-07-2023,98,Chandigarh,40,18,5,1,8
18-07-2023,65,Chandigarh,40,22,7,2,8
19-07-2023,64,Chandigarh,39,29,10,1,8
20-07-2023,59,Chandigarh,58,30,9,1,6
21-07-2023,88,Chandigarh,59,27,10, ,9
22-07-2023,51,Chandigarh,31,17,10,1,8
23-07-2023,38,Chandigarh,38,20,9, ,5
24-07-2023,51,Chandigarh,41,28,7,2,5
25-07-2023,63,Chandigarh,24,23,7,6,7
26-07-2023,39,Chandigarh,47,25,9,3,7
27-07-2023,67,Chandigarh,51,19,9,3,10
28-07-2023,75,Chandigarh,55,24,6,3,8
29-07-2023,73,Chandigarh,52,29,8,2,7
30-07-2023,84,Chandigarh,74,26,7,3,8
31-07-2023,116,Chandigarh,75,26,5,2,10
01-08-2023,103,Chandigarh,265,19,7,1,8
02-08-2023,94,Chandigarh,84,24,6,2,10
03-08-2023,110,Chandigarh,110,14,9,2,4
04-08-2023,82,Chandigarh,81,20,7,2,9
05-08-2023,80,Chandigarh,71,19,6,3,8
06-08-2023,77,Chandigarh,81,20,5,3,7
07-08-2023,78,Chandigarh,97,19,7,2,8
08-08-2023,84,Chandigarh,91,22,7,2,7
09-08-2023,85,Chandigarh,94,17,10,2,8
10-08-2023,104,Chandigarh,60,18,10,2,9
11-08-2023,78,Chandigarh,94,15,9,2,8
12-08-2023,103,Chandigarh,93,17,10,1,7
13-08-2023,94,Chandigarh,63,18,8,3,6
14-08-2023,86,Chandigarh,74,27,7,3,6
